date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
Unknown,Unknown,47,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8823.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8843.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8873.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8903.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8928.0
Unknown,Unknown,23,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8951.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,8976.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9006.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9047.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9049.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9094.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9096.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9124.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9150.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9179.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9203.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9230.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9232.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9261.0
Unknown,Unknown,48,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9309.0
Unknown,Unknown,48,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9357.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9381.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9422.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9446.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9466.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9496.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9526.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9551.0
Unknown,Unknown,22,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9573.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9600.0
Unknown,Unknown,17,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9617.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9635.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9680.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9698.0
Unknown,Unknown,35,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9733.0
Unknown,Unknown,38,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9771.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9791.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9821.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9862.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9882.0
Unknown,Unknown,15,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9897.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9899.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9900.0
Unknown,Unknown,19,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9919.0
Unknown,Unknown,36,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9955.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9973.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,9975.0
Unknown,Unknown,44,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10019.0
Unknown,Unknown,46,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10065.0
Unknown,Unknown,47,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10112.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10132.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10162.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10192.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10217.0
Unknown,Unknown,23,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10240.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10265.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10295.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10336.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10338.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10383.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10385.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10413.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10439.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10468.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10492.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10519.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10521.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10550.0
Unknown,Unknown,48,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10598.0
Unknown,Unknown,48,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10646.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10670.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10711.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10735.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10755.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10785.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10815.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10840.0
Unknown,Unknown,22,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10862.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10889.0
Unknown,Unknown,17,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10906.0
Unknown,Unknown,17,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10923.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10968.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,10986.0
Unknown,Unknown,35,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11021.0
Unknown,Unknown,9,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11030.0
Unknown,Unknown,46,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11076.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11084.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11089.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11117.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11119.0
Unknown,Unknown,9,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11128.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11133.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11141.0
Unknown,Unknown,14,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11155.0
Unknown,Unknown,7,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11162.0
Unknown,Unknown,9,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11171.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11173.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11201.0
Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11204.0
Unknown,Unknown,15,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11219.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11221.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11222.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11223.0
Unknown,Unknown,19,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11242.0
Unknown,Unknown,34,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11276.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11294.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11296.0
Unknown,Unknown,44,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11340.0
Unknown,Unknown,12,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11352.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11381.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11407.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11448.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11473.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11475.0
Unknown,Unknown,50,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11525.0
Unknown,Unknown,50,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11575.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11612.0
Unknown,Unknown,16,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11628.0
Unknown,Unknown,34,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11662.0
Unknown,Unknown,33,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11695.0
Unknown,Unknown,17,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11712.0
Unknown,Unknown,17,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11729.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11774.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11792.0
Unknown,Unknown,35,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11827.0
Unknown,Unknown,54,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11881.0
Unknown,Unknown,46,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11927.0
Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11931.0
Unknown,Unknown,10,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11941.0
Unknown,Unknown,9,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11950.0
Unknown,Unknown,10,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11960.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11965.0
Unknown,Unknown,14,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11979.0
Unknown,Unknown,14,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11993.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,11998.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,12000.0
Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,12003.0
Unknown,Unknown,11,Unknown,Unknown,Unknown,Unknown,cid:43)(cid:2)(cid:1)(cid:34)(cid:34)(cid:19)(cid:18)(cid:18)(cid:2)(cid:44,Unknown,12014.0
